ticket_id,customer_id,issue_type,priority,resolution_time_hours,ticket_status,support_channel
TKT-5387,CUS-74947997,Login Issue,Medium,36,Closed,Chat
TKT-6577,CUS-49341306,Bug Report,Low,37,Closed,Email
TKT-9397,CUS-34912997,Subscription Problem,Medium,5,Closed,Chat
TKT-8196,CUS-90625891,Subscription Problem,Medium,47,Closed,Chat
TKT-5648,CUS-27561642,Subscription Problem,Low,59,Closed,Chat
TKT-8278,CUS-17069657,Payment Failure,Medium,60,Closed,Chat
TKT-8673,CUS-27642115,Login Issue,Medium,54,Closed,Email
TKT-7571,CUS-61807354,Login Issue,High,17,Open,Chat
TKT-5013,CUS-20360344,Bug Report,Low,24,Closed,Phone
TKT-3731,CUS-98870199,Bug Report,Low,46,Closed,Email
TKT-9257,CUS-64774291,Login Issue,Medium,21,Pending,Chat
TKT-4081,CUS-32792025,Subscription Problem,Medium,4,Pending,Phone
TKT-4250,CUS-66155424,Subscription Problem,High,9,Closed,Web Portal
TKT-8844,CUS-28946068,Bug Report,Medium,72,Closed,Chat
TKT-6032,CUS-76603019,Payment Failure,Low,56,Closed,Phone
TKT-3009,CUS-65534855,Feature Request,High,55,Pending,Email
TKT-7565,CUS-29954748,Login Issue,Medium,36,Closed,Chat
TKT-6831,CUS-46110966,Bug Report,Medium,61,Closed,Email
TKT-9402,CUS-62005831,Bug Report,Medium,38,Closed,Chat
TKT-6015,CUS-44126991,Payment Failure,Low,38,Closed,Web Portal
TKT-2949,CUS-14553204,Bug Report,Medium,27,Closed,Phone
TKT-9801,CUS-67780193,Login Issue,Medium,19,Closed,Chat
TKT-2926,CUS-73040682,Refund Request,Medium,27,Closed,Web Portal
TKT-6606,CUS-18614321,Bug Report,Low,24,Closed,Chat
TKT-4458,CUS-26135239,Payment Failure,Low,39,Closed,Chat
TKT-8628,CUS-22567117,Login Issue,Medium,63,Closed,Phone
TKT-9470,CUS-96593714,Login Issue,Low,4,Closed,Web Portal
TKT-8934,CUS-36404700,Login Issue,Medium,61,Closed,Chat
TKT-8590,CUS-60872927,Payment Failure,Medium,18,Closed,Web Portal
TKT-8929,CUS-68811668,Feature Request,High,65,Open,Chat
TKT-5369,CUS-51531906,Payment Failure,High,71,Closed,Chat
TKT-9426,CUS-89869099,Login Issue,High,2,Closed,Phone
TKT-5699,CUS-10354539,Login Issue,High,62,Closed,Chat
TKT-6219,CUS-18921125,Payment Failure,Low,20,Closed,Email
TKT-3148,CUS-17421725,Login Issue,Low,33,Open,Chat
TKT-4609,CUS-14484736,Subscription Problem,Low,22,Closed,Email
TKT-5233,CUS-55981896,Subscription Problem,Low,66,Closed,Chat
TKT-7798,CUS-52139061,Refund Request,Medium,28,Closed,Email
TKT-3933,CUS-56017544,Login Issue,Critical,19,Closed,Chat
TKT-8952,CUS-71999602,Payment Failure,Low,10,Pending,Email
TKT-7410,CUS-17567562,Login Issue,Medium,27,Closed,Chat
TKT-9413,CUS-51323089,Payment Failure,Low,58,Pending,Chat
TKT-7681,CUS-79092759,Bug Report,Low,64,Open,Chat
TKT-5728,CUS-80134401,Subscription Problem,Medium,27,Closed,Email
TKT-6316,CUS-11508889,Login Issue,Low,54,Closed,Web Portal
TKT-4068,CUS-98060758,Bug Report,Medium,68,Closed,Chat
TKT-4886,CUS-34910398,Payment Failure,Low,45,Open,Email
TKT-3225,CUS-31994863,Refund Request,Low,6,Closed,Phone
TKT-9000,CUS-60768651,Payment Failure,Critical,32,Closed,Chat
TKT-7213,CUS-87632315,Payment Failure,Low,28,Closed,Chat
TKT-6026,CUS-94823206,Bug Report,Low,32,Open,Phone
TKT-2735,CUS-77231245,Payment Failure,Low,55,Closed,Email
TKT-8946,CUS-68527055,Login Issue,Low,59,Closed,Email
TKT-6937,CUS-37424595,Bug Report,Medium,4,Closed,Web Portal
TKT-2500,CUS-55225331,Login Issue,Low,34,Pending,Email
TKT-6432,CUS-51202971,Bug Report,High,72,Pending,Email
TKT-9521,CUS-21454810,Subscription Problem,Low,43,Closed,Web Portal
TKT-6534,CUS-26970953,Payment Failure,Medium,53,Closed,Email
TKT-2939,CUS-71037606,Payment Failure,High,64,Closed,Chat
TKT-1170,CUS-88439537,Bug Report,Low,46,Closed,Chat
TKT-7330,CUS-90285896,Bug Report,Low,9,Closed,Phone
TKT-2716,CUS-59424122,Bug Report,Medium,72,Closed,Email
TKT-2578,CUS-76807142,Login Issue,High,62,Closed,Email
TKT-8511,CUS-73065042,Refund Request,Low,37,Pending,Chat
TKT-2752,CUS-37097414,Subscription Problem,Low,16,Open,Chat
TKT-8670,CUS-73663907,Subscription Problem,Low,59,Closed,Email
TKT-6187,CUS-69586619,Refund Request,Medium,32,Closed,Web Portal
TKT-8980,CUS-37560036,Login Issue,Low,30,Closed,Chat
TKT-6140,CUS-42676532,Payment Failure,Medium,37,Closed,Chat
TKT-6097,CUS-80820774,Subscription Problem,Low,28,Closed,Chat
TKT-1900,CUS-87712948,Subscription Problem,Medium,11,Closed,Email
TKT-3517,CUS-31950532,Bug Report,Medium,38,Open,Email
TKT-7497,CUS-37821449,Bug Report,Critical,58,Open,Email
TKT-2362,CUS-76630810,Payment Failure,Critical,39,Closed,Email
TKT-8154,CUS-86383059,Login Issue,Low,46,Closed,Chat
TKT-6772,CUS-97244783,Bug Report,Medium,63,Closed,Chat
TKT-6484,CUS-82633783,Login Issue,Medium,47,Open,Email
TKT-1726,CUS-83074113,Payment Failure,Low,29,Closed,Chat
TKT-1087,CUS-86126075,Feature Request,Low,39,Closed,Email
TKT-5680,CUS-13025376,Refund Request,Medium,9,Open,Chat
TKT-5609,CUS-39962957,Login Issue,Low,67,Open,Email
TKT-3451,CUS-90754528,Refund Request,Low,14,Open,Phone
TKT-6456,CUS-57355704,Login Issue,High,11,Closed,Phone
TKT-7632,CUS-72617026,Bug Report,Low,56,Closed,Email
TKT-7785,CUS-28885517,Login Issue,Low,51,Closed,Email
TKT-9090,CUS-67539660,Subscription Problem,Medium,16,Closed,Web Portal
TKT-7927,CUS-24952782,Feature Request,Low,32,Open,Email
TKT-7703,CUS-90754823,Login Issue,Medium,27,Closed,Email
TKT-3593,CUS-80374636,Subscription Problem,High,46,Open,Phone
TKT-8764,CUS-62053560,Bug Report,Low,26,Closed,Phone
TKT-9468,CUS-62043339,Login Issue,Low,62,Closed,Web Portal
TKT-5453,CUS-48891815,Feature Request,Low,61,Pending,Email
TKT-7486,CUS-43050795,Subscription Problem,High,63,Closed,Email
TKT-7151,CUS-96964404,Subscription Problem,Low,43,Closed,Chat
TKT-5444,CUS-13159453,Payment Failure,Medium,67,Closed,Chat
TKT-9533,CUS-41673228,Feature Request,Medium,32,Pending,Email
TKT-8885,CUS-94657635,Payment Failure,Medium,29,Open,Phone
TKT-2517,CUS-54256880,Subscription Problem,Medium,16,Closed,Email
TKT-3610,CUS-78779484,Refund Request,High,32,Open,Chat
TKT-1621,CUS-70757120,Bug Report,Medium,26,Closed,Web Portal
TKT-4343,CUS-90873769,Feature Request,Low,53,Closed,Phone
TKT-6413,CUS-60815411,Login Issue,Low,56,Closed,Email
TKT-5912,CUS-68782430,Bug Report,Low,60,Closed,Email
TKT-9334,CUS-64456327,Bug Report,Medium,41,Closed,Web Portal
TKT-1959,CUS-79778247,Login Issue,Medium,38,Closed,Email
TKT-6805,CUS-77484741,Bug Report,Medium,59,Pending,Chat
TKT-3696,CUS-47319333,Subscription Problem,Medium,69,Closed,Chat
TKT-2499,CUS-65178882,Payment Failure,Low,66,Closed,Email
TKT-3446,CUS-42517462,Feature Request,Medium,52,Open,Email
TKT-7565,CUS-24874308,Bug Report,Low,54,Pending,Chat
TKT-8819,CUS-66017200,Bug Report,Low,48,Closed,Email
TKT-6597,CUS-21381112,Subscription Problem,Medium,7,Closed,Phone
TKT-5806,CUS-96554776,Feature Request,Low,8,Closed,Chat
TKT-2560,CUS-55955690,Login Issue,Low,51,Closed,Phone
TKT-1240,CUS-27418213,Payment Failure,Medium,25,Closed,Chat
TKT-8053,CUS-86022702,Login Issue,Low,14,Closed,Phone
TKT-3163,CUS-64568722,Payment Failure,Medium,24,Open,Phone
TKT-4383,CUS-80233762,Subscription Problem,High,65,Closed,Chat
TKT-9295,CUS-26307653,Bug Report,High,13,Open,Phone
TKT-6579,CUS-20808413,Bug Report,Low,1,Closed,Email
TKT-8825,CUS-54271644,Bug Report,Low,26,Closed,Chat
TKT-5598,CUS-35623779,Subscription Problem,Low,42,Closed,Web Portal
TKT-7804,CUS-12166974,Login Issue,Low,57,Closed,Chat
TKT-8049,CUS-96288039,Subscription Problem,Medium,4,Closed,Email
TKT-7695,CUS-10234759,Login Issue,High,23,Closed,Email
TKT-5849,CUS-34756125,Login Issue,Critical,46,Open,Web Portal
TKT-3951,CUS-23840396,Refund Request,Low,48,Closed,Email
TKT-4140,CUS-53082964,Bug Report,Medium,1,Open,Email
TKT-9624,CUS-54815027,Payment Failure,Critical,22,Pending,Chat
TKT-7951,CUS-24195294,Bug Report,High,56,Closed,Chat
TKT-5730,CUS-62615377,Subscription Problem,Medium,71,Closed,Chat
TKT-8541,CUS-82925741,Payment Failure,Medium,56,Pending,Chat
TKT-9710,CUS-31437660,Login Issue,High,23,Closed,Chat
TKT-2103,CUS-19210484,Login Issue,Low,66,Open,Phone
TKT-2198,CUS-58337368,Subscription Problem,Medium,55,Closed,Chat
TKT-9389,CUS-30702923,Feature Request,Low,47,Closed,Email
TKT-8331,CUS-74296965,Subscription Problem,Low,42,Closed,Chat
TKT-5509,CUS-41183680,Payment Failure,Low,40,Closed,Chat
TKT-7256,CUS-37367323,Bug Report,Medium,11,Closed,Phone
TKT-4023,CUS-53519119,Bug Report,Low,44,Closed,Chat
TKT-5640,CUS-20968128,Login Issue,Low,35,Closed,Email
TKT-8614,CUS-55644829,Feature Request,Low,67,Closed,Email
TKT-9662,CUS-57028374,Login Issue,Medium,46,Pending,Chat
TKT-7630,CUS-41698862,Login Issue,High,25,Open,Chat
TKT-2545,CUS-16301148,Login Issue,Medium,4,Closed,Chat
TKT-5471,CUS-70472291,Login Issue,Medium,57,Open,Email
TKT-9271,CUS-62713204,Bug Report,High,14,Closed,Web Portal
TKT-4261,CUS-39412741,Payment Failure,Medium,53,Closed,Chat
TKT-5219,CUS-45772041,Feature Request,Low,6,Closed,Chat
TKT-8249,CUS-31434773,Payment Failure,Low,25,Closed,Web Portal
TKT-1297,CUS-73864290,Payment Failure,Low,52,Closed,Chat
TKT-2633,CUS-44099374,Login Issue,High,27,Closed,Phone
TKT-8345,CUS-15088946,Payment Failure,High,44,Open,Chat
TKT-1812,CUS-80104582,Login Issue,High,56,Closed,Email
TKT-3268,CUS-28486691,Login Issue,Low,31,Closed,Chat
TKT-1148,CUS-92524726,Bug Report,Medium,17,Closed,Web Portal
TKT-9010,CUS-79047712,Bug Report,Medium,12,Closed,Web Portal
TKT-9039,CUS-54389572,Subscription Problem,Medium,34,Open,Email
TKT-3018,CUS-42889878,Subscription Problem,Medium,35,Closed,Phone
TKT-3967,CUS-22023222,Bug Report,Low,10,Closed,Email
TKT-2659,CUS-97555747,Login Issue,Low,11,Closed,Chat
TKT-6165,CUS-81286955,Subscription Problem,High,51,Closed,Web Portal
TKT-1142,CUS-14383833,Payment Failure,Low,64,Pending,Chat
TKT-7115,CUS-49382970,Login Issue,High,68,Closed,Email
TKT-8825,CUS-33089421,Payment Failure,Medium,4,Closed,Email
TKT-1795,CUS-54706872,Refund Request,High,17,Closed,Web Portal
TKT-6557,CUS-63992791,Login Issue,Medium,19,Closed,Chat
TKT-8383,CUS-67860785,Bug Report,Medium,49,Open,Email
TKT-5168,CUS-49160831,Payment Failure,Low,39,Open,Email
TKT-4567,CUS-53517565,Bug Report,High,4,Closed,Chat
TKT-7788,CUS-76594060,Login Issue,Low,51,Closed,Chat
TKT-3254,CUS-97886088,Login Issue,High,34,Closed,Chat
TKT-6775,CUS-44712178,Payment Failure,High,42,Closed,Email
TKT-6925,CUS-92448465,Login Issue,Low,58,Closed,Web Portal
TKT-9357,CUS-23896645,Login Issue,Critical,19,Closed,Chat
TKT-6153,CUS-33440424,Login Issue,Low,64,Open,Chat
TKT-5411,CUS-70134454,Subscription Problem,Low,42,Closed,Email
TKT-1428,CUS-57884792,Payment Failure,Medium,38,Closed,Web Portal
TKT-5403,CUS-44096666,Payment Failure,Medium,61,Closed,Chat
TKT-8098,CUS-67730972,Login Issue,Medium,10,Closed,Email
TKT-6026,CUS-25961611,Login Issue,Low,13,Closed,Email
TKT-2330,CUS-80347925,Payment Failure,Low,72,Open,Email
TKT-7243,CUS-13876895,Login Issue,Medium,53,Closed,Email
TKT-3749,CUS-78146888,Refund Request,Low,39,Open,Email
TKT-8720,CUS-74551205,Payment Failure,Low,24,Closed,Chat
TKT-8246,CUS-81444823,Login Issue,Medium,7,Closed,Email
TKT-1341,CUS-15599269,Bug Report,Medium,4,Open,Email
TKT-8347,CUS-82907753,Bug Report,Low,48,Closed,Phone
TKT-2941,CUS-18399123,Login Issue,Medium,71,Pending,Chat
TKT-9505,CUS-35522512,Refund Request,Medium,54,Open,Chat
TKT-3431,CUS-28697879,Payment Failure,Low,29,Closed,Email
TKT-9264,CUS-66296250,Payment Failure,Low,2,Closed,Chat
TKT-5218,CUS-84302202,Subscription Problem,Low,36,Closed,Chat
TKT-3501,CUS-73773487,Refund Request,Medium,51,Closed,Chat
TKT-1803,CUS-14545052,Login Issue,Low,61,Closed,Email
TKT-3183,CUS-82726512,Payment Failure,Medium,7,Open,Email
TKT-3348,CUS-92386593,Subscription Problem,High,18,Closed,Email
TKT-8761,CUS-27423738,Payment Failure,Low,25,Closed,Email
TKT-1828,CUS-28296183,Login Issue,Medium,48,Closed,Chat
TKT-9251,CUS-95320213,Login Issue,Medium,40,Open,Chat
TKT-9963,CUS-83859201,Bug Report,High,36,Closed,Chat
TKT-6322,CUS-93053676,Bug Report,Medium,25,Closed,Phone
TKT-2791,CUS-45461132,Bug Report,Low,42,Closed,Web Portal
TKT-6046,CUS-17224362,Subscription Problem,Low,56,Closed,Phone
TKT-1348,CUS-90351677,Bug Report,Low,15,Closed,Email
TKT-8681,CUS-59368712,Feature Request,Medium,31,Open,Web Portal
TKT-6907,CUS-95850111,Login Issue,Low,59,Closed,Email
TKT-5252,CUS-81812336,Bug Report,Medium,12,Pending,Web Portal
TKT-9748,CUS-88080662,Payment Failure,Medium,71,Closed,Chat
TKT-9677,CUS-57279491,Refund Request,High,43,Open,Phone
TKT-3130,CUS-57714936,Payment Failure,High,5,Open,Email
TKT-3867,CUS-33063969,Bug Report,Low,47,Closed,Phone
TKT-2952,CUS-56495315,Subscription Problem,Low,4,Closed,Phone
TKT-5299,CUS-49802683,Login Issue,Low,8,Pending,Phone
TKT-5357,CUS-61562830,Payment Failure,Low,44,Closed,Chat
TKT-3465,CUS-24007436,Login Issue,Low,67,Closed,Phone
TKT-8315,CUS-95184274,Bug Report,Medium,62,Closed,Phone
TKT-4261,CUS-63837086,Subscription Problem,Low,35,Closed,Phone
TKT-9036,CUS-70232308,Payment Failure,Medium,67,Pending,Chat
TKT-7801,CUS-39186618,Subscription Problem,Low,71,Closed,Chat
TKT-1158,CUS-19518624,Bug Report,Low,1,Pending,Chat
TKT-6465,CUS-46787819,Login Issue,Low,52,Closed,Email
TKT-3960,CUS-92785174,Bug Report,Low,66,Closed,Phone
TKT-3438,CUS-64879316,Subscription Problem,Low,7,Closed,Chat
TKT-6358,CUS-97079515,Subscription Problem,Low,52,Closed,Phone
TKT-9478,CUS-76236718,Refund Request,Low,50,Closed,Chat
TKT-1744,CUS-61882101,Refund Request,Medium,10,Closed,Chat
TKT-9866,CUS-47425406,Payment Failure,Medium,52,Closed,Phone
TKT-1063,CUS-14575371,Login Issue,Low,11,Closed,Phone
TKT-4430,CUS-34343598,Subscription Problem,Medium,9,Closed,Email
TKT-2196,CUS-84648698,Payment Failure,Medium,45,Closed,Email
TKT-7699,CUS-66100949,Subscription Problem,Low,58,Closed,Email
TKT-8747,CUS-80791080,Bug Report,High,63,Closed,Email
TKT-3728,CUS-61994058,Subscription Problem,Low,23,Open,Chat
TKT-6713,CUS-57247595,Payment Failure,High,23,Closed,Web Portal
TKT-2998,CUS-49535174,Bug Report,High,50,Pending,Email
TKT-8878,CUS-68960422,Subscription Problem,Medium,29,Closed,Chat
TKT-6884,CUS-69510404,Bug Report,Low,70,Closed,Phone
TKT-5507,CUS-99095229,Subscription Problem,Low,43,Open,Web Portal
TKT-9128,CUS-24135234,Payment Failure,Low,24,Closed,Email
TKT-5777,CUS-56636566,Payment Failure,Critical,32,Pending,Email
TKT-3887,CUS-46048313,Bug Report,Low,66,Closed,Email
TKT-5692,CUS-93978381,Bug Report,Medium,4,Closed,Phone
TKT-9783,CUS-69504309,Refund Request,Low,69,Closed,Email
TKT-5373,CUS-92239668,Refund Request,Low,69,Open,Chat
TKT-5113,CUS-15208470,Subscription Problem,High,4,Closed,Email
TKT-5211,CUS-31910272,Subscription Problem,Medium,24,Closed,Phone
TKT-2130,CUS-91224459,Bug Report,Medium,71,Pending,Chat
TKT-6523,CUS-63830135,Subscription Problem,Low,35,Closed,Phone
TKT-5723,CUS-71474735,Refund Request,Medium,36,Pending,Email
TKT-3996,CUS-94534518,Payment Failure,Low,16,Open,Chat
TKT-7100,CUS-27881563,Login Issue,Medium,14,Closed,Web Portal
TKT-7300,CUS-69213422,Refund Request,Low,16,Closed,Phone
TKT-6788,CUS-96312143,Login Issue,Low,15,Closed,Email
TKT-7824,CUS-48500651,Login Issue,Medium,55,Closed,Email
TKT-3883,CUS-75922230,Payment Failure,High,1,Closed,Chat
TKT-1869,CUS-48565042,Refund Request,Low,65,Closed,Phone
TKT-9755,CUS-39881167,Refund Request,Medium,67,Closed,Phone
TKT-8197,CUS-43541968,Payment Failure,Medium,70,Closed,Chat
TKT-7304,CUS-17654644,Payment Failure,High,45,Closed,Email
TKT-2913,CUS-27214196,Subscription Problem,Low,49,Closed,Email
TKT-2126,CUS-93971130,Subscription Problem,Low,29,Pending,Chat
TKT-2340,CUS-45706139,Refund Request,High,46,Closed,Email
TKT-2144,CUS-10078115,Bug Report,Low,45,Closed,Phone
TKT-4060,CUS-19235059,Payment Failure,High,45,Closed,Email
TKT-8532,CUS-65908774,Refund Request,Low,55,Closed,Chat
TKT-4894,CUS-11104574,Login Issue,Low,36,Closed,Chat
TKT-4870,CUS-35615705,Subscription Problem,Low,38,Closed,Phone
TKT-4662,CUS-10377462,Payment Failure,Medium,20,Closed,Email
TKT-8816,CUS-72769401,Payment Failure,Low,49,Open,Email
TKT-2472,CUS-85254291,Subscription Problem,Medium,25,Closed,Phone
TKT-3033,CUS-20208563,Login Issue,Low,16,Closed,Chat
TKT-7482,CUS-43027696,Bug Report,Medium,27,Closed,Phone
TKT-8466,CUS-14219236,Login Issue,Low,67,Pending,Email
TKT-5423,CUS-50464165,Subscription Problem,Low,37,Closed,Web Portal
TKT-6721,CUS-72339644,Bug Report,Medium,63,Closed,Email
TKT-9699,CUS-57790837,Bug Report,Medium,2,Closed,Chat
TKT-1333,CUS-57607836,Login Issue,Low,14,Closed,Email
TKT-8783,CUS-28824416,Login Issue,Medium,52,Closed,Chat
TKT-5334,CUS-71092499,Subscription Problem,High,56,Closed,Phone
TKT-5652,CUS-12254895,Login Issue,Low,18,Closed,Email
TKT-8918,CUS-25321139,Bug Report,Medium,30,Closed,Web Portal
TKT-3093,CUS-84584342,Payment Failure,Medium,39,Closed,Phone
TKT-2647,CUS-15183894,Login Issue,Medium,6,Open,Phone
TKT-6346,CUS-35053387,Subscription Problem,Medium,40,Closed,Web Portal
TKT-7508,CUS-22229376,Payment Failure,Critical,64,Closed,Email
TKT-3932,CUS-11354814,Feature Request,Low,10,Closed,Email
TKT-6269,CUS-50893984,Login Issue,Medium,34,Pending,Email
TKT-4798,CUS-49336060,Subscription Problem,Low,53,Closed,Phone
TKT-4656,CUS-16284771,Bug Report,Low,62,Pending,Email
TKT-1781,CUS-57753748,Bug Report,Low,10,Open,Chat
TKT-9932,CUS-42462379,Bug Report,Low,10,Closed,Email
TKT-1409,CUS-85290144,Subscription Problem,Medium,61,Closed,Email
TKT-6232,CUS-21320138,Login Issue,High,39,Open,Email
TKT-2210,CUS-48620121,Bug Report,Low,24,Closed,Phone
TKT-3507,CUS-54615875,Feature Request,High,14,Closed,Phone
TKT-4279,CUS-94906420,Bug Report,Low,7,Closed,Phone
TKT-7797,CUS-79757519,Subscription Problem,Medium,11,Closed,Email
TKT-5628,CUS-66998488,Bug Report,High,14,Pending,Email
TKT-3176,CUS-85996992,Login Issue,Medium,36,Closed,Phone
TKT-8639,CUS-15974335,Bug Report,Medium,27,Closed,Email
TKT-2417,CUS-96816848,Payment Failure,Low,20,Open,Email
TKT-5803,CUS-15233143,Refund Request,Medium,26,Closed,Chat
TKT-5378,CUS-46000799,Login Issue,Low,7,Closed,Web Portal
TKT-1811,CUS-74865373,Bug Report,High,22,Closed,Chat
TKT-5925,CUS-24135736,Bug Report,Medium,67,Open,Web Portal
TKT-5273,CUS-96940266,Refund Request,Low,46,Closed,Email
TKT-8301,CUS-40169432,Subscription Problem,Low,49,Closed,Email
TKT-1490,CUS-24881293,Payment Failure,Medium,1,Closed,Email
TKT-9784,CUS-29816486,Feature Request,High,48,Open,Email
TKT-1603,CUS-86271066,Login Issue,High,10,Open,Chat
TKT-5557,CUS-65259447,Payment Failure,High,1,Closed,Chat
TKT-2449,CUS-46907363,Login Issue,High,38,Closed,Web Portal
TKT-4216,CUS-11182420,Payment Failure,High,46,Closed,Email
TKT-4363,CUS-24206368,Payment Failure,Low,24,Closed,Email
TKT-6589,CUS-26049773,Login Issue,Medium,46,Open,Email
TKT-1006,CUS-60817879,Feature Request,Medium,67,Closed,Email
TKT-5884,CUS-22168140,Payment Failure,Medium,11,Pending,Phone
TKT-6863,CUS-24533472,Login Issue,Medium,66,Closed,Chat
TKT-7388,CUS-34526590,Refund Request,Critical,21,Open,Email
TKT-9247,CUS-61740244,Login Issue,High,36,Open,Email
TKT-2327,CUS-54844521,Subscription Problem,High,48,Closed,Email
TKT-4039,CUS-65660032,Bug Report,Low,48,Closed,Chat
TKT-7306,CUS-61901065,Subscription Problem,Medium,59,Closed,Web Portal
TKT-3040,CUS-95936408,Refund Request,Low,18,Open,Chat
TKT-6069,CUS-23808168,Subscription Problem,Medium,14,Closed,Email
TKT-6144,CUS-41172527,Bug Report,High,46,Closed,Email
TKT-3345,CUS-80406011,Subscription Problem,High,3,Open,Chat
TKT-4880,CUS-94142654,Subscription Problem,Medium,66,Closed,Chat
TKT-3844,CUS-74837208,Payment Failure,Low,69,Closed,Chat
TKT-8505,CUS-57183261,Bug Report,High,27,Closed,Phone
TKT-8925,CUS-45385208,Subscription Problem,Medium,20,Closed,Chat
TKT-1855,CUS-62334428,Login Issue,Low,58,Closed,Email
TKT-2452,CUS-43986636,Bug Report,Medium,50,Closed,Email
TKT-9080,CUS-32642918,Payment Failure,Low,65,Open,Email
TKT-8555,CUS-14769621,Subscription Problem,High,70,Closed,Chat
TKT-7125,CUS-23796527,Bug Report,Medium,2,Closed,Phone
TKT-4146,CUS-70834235,Login Issue,High,12,Closed,Web Portal
TKT-6873,CUS-80608002,Subscription Problem,High,31,Closed,Email
TKT-6445,CUS-67190011,Bug Report,Medium,41,Closed,Email
TKT-8759,CUS-82769998,Subscription Problem,Low,13,Closed,Web Portal
TKT-3127,CUS-73525530,Subscription Problem,High,32,Closed,Chat
TKT-9599,CUS-23981436,Subscription Problem,High,65,Closed,Chat
TKT-3527,CUS-33762076,Subscription Problem,Medium,5,Open,Email
TKT-6817,CUS-11922236,Subscription Problem,Low,69,Open,Email
TKT-2210,CUS-26905817,Subscription Problem,Medium,45,Closed,Chat
TKT-6521,CUS-44946268,Bug Report,Medium,36,Closed,Email
TKT-6895,CUS-68372952,Refund Request,High,57,Closed,Chat
TKT-8617,CUS-55741805,Bug Report,Low,29,Open,Email
TKT-7213,CUS-55104336,Refund Request,Medium,11,Closed,Chat
TKT-1416,CUS-70023519,Bug Report,Low,43,Closed,Email
TKT-8496,CUS-37445576,Subscription Problem,Low,66,Open,Email
TKT-6922,CUS-16196351,Subscription Problem,Low,13,Closed,Email
TKT-7639,CUS-95316454,Payment Failure,Low,55,Closed,Email
TKT-1368,CUS-86133927,Refund Request,Medium,42,Closed,Web Portal
TKT-4281,CUS-16038931,Payment Failure,Low,61,Closed,Email
TKT-6642,CUS-23904966,Login Issue,Low,59,Closed,Email
TKT-9412,CUS-50010418,Bug Report,Low,45,Open,Phone
TKT-8322,CUS-11742966,Refund Request,High,51,Open,Email
TKT-4890,CUS-37381799,Feature Request,Low,37,Closed,Phone
TKT-8321,CUS-65296754,Subscription Problem,Medium,37,Closed,Chat
TKT-8196,CUS-34925333,Bug Report,Low,36,Pending,Chat
TKT-1312,CUS-10046979,Refund Request,Low,22,Closed,Email
TKT-6663,CUS-77908440,Bug Report,High,5,Closed,Phone
TKT-5774,CUS-10910164,Login Issue,High,65,Closed,Web Portal
TKT-5045,CUS-45949981,Payment Failure,High,51,Closed,Chat
TKT-6320,CUS-29203261,Subscription Problem,Low,6,Open,Chat
TKT-3778,CUS-61042492,Bug Report,High,67,Closed,Email
TKT-2225,CUS-77063937,Payment Failure,Critical,64,Closed,Phone
TKT-4419,CUS-87613010,Refund Request,Medium,45,Closed,Email
TKT-8009,CUS-10761911,Login Issue,Medium,70,Open,Phone
TKT-6736,CUS-60345331,Payment Failure,Low,16,Closed,Email
TKT-7288,CUS-77272973,Bug Report,High,54,Pending,Chat
TKT-2046,CUS-80604034,Refund Request,High,30,Closed,Chat
TKT-9652,CUS-56350713,Subscription Problem,Low,71,Open,Chat
TKT-2821,CUS-28662434,Bug Report,Critical,30,Pending,Chat
TKT-3984,CUS-76953515,Subscription Problem,High,51,Closed,Chat
TKT-2945,CUS-11199192,Refund Request,Low,64,Closed,Web Portal
TKT-6722,CUS-97305989,Bug Report,High,67,Closed,Web Portal
TKT-4188,CUS-21256431,Subscription Problem,Medium,16,Open,Email
TKT-4741,CUS-27611891,Payment Failure,Medium,59,Closed,Phone
TKT-1058,CUS-18119785,Login Issue,Critical,31,Closed,Email
TKT-5035,CUS-23751834,Refund Request,Low,20,Pending,Email
TKT-5872,CUS-67997776,Payment Failure,High,59,Closed,Chat
TKT-3696,CUS-14030979,Payment Failure,Medium,44,Closed,Phone
TKT-5471,CUS-37952744,Login Issue,Low,37,Closed,Email
TKT-3347,CUS-48388196,Bug Report,Critical,20,Open,Email
TKT-2176,CUS-80099175,Bug Report,Critical,19,Closed,Chat
TKT-8374,CUS-97372410,Bug Report,Low,64,Closed,Chat
TKT-3631,CUS-79176627,Login Issue,High,67,Closed,Chat
TKT-7683,CUS-64841952,Login Issue,Low,57,Closed,Email
TKT-4465,CUS-31426165,Login Issue,Low,70,Closed,Web Portal
TKT-5806,CUS-39850859,Refund Request,Low,60,Closed,Chat
TKT-2357,CUS-15212514,Refund Request,Low,37,Open,Phone
TKT-1298,CUS-44441041,Login Issue,Medium,25,Closed,Chat
TKT-8717,CUS-89634765,Payment Failure,High,70,Closed,Email
TKT-1806,CUS-29238426,Login Issue,High,21,Open,Chat
TKT-9715,CUS-30456680,Payment Failure,Medium,70,Open,Web Portal
TKT-1227,CUS-51490590,Subscription Problem,Medium,14,Closed,Chat
TKT-3594,CUS-60730280,Bug Report,High,45,Closed,Chat
TKT-4225,CUS-95314682,Login Issue,Medium,38,Closed,Chat
TKT-7707,CUS-51211588,Refund Request,Medium,10,Open,Email
TKT-3789,CUS-95380940,Bug Report,Medium,51,Closed,Email
TKT-7962,CUS-74494622,Payment Failure,High,70,Open,Web Portal
TKT-2220,CUS-62406114,Subscription Problem,High,49,Closed,Chat
