event_id,customer_id,event_type,event_time,device_type,traffic_source,session_duration
EvtID00345,CUS-52347782,Upgrade Plan,2/16/2026,Desktop,Google Ads,112
EvtID00346,CUS-11495842,Upgrade Plan,8/23/2025,Mobile,Google Ads,95
EvtID00347,CUS-61633640,Cancel Subscription,06-03-2025,,Google Ads,126
EvtID00348,CUS-33266595,Logout,12/26/2025,Mobile,LinkedIn,96
EvtID00349,CUS-79224889,Logout,07-03-2025,Mobile,Organic Search,34
EvtID00350,CUS-37424595,Logout,01-06-2026,Mobile,Google Ads,92
EvtID00351,CUS-24335059,Add to Cart,3/17/2026,Mobile,Instagram,
EvtID00352,CUS-48098368,Login,3/15/2026,Mobile,LinkedIn,6
EvtID00353,CUS-16788892,Add to Cart,09-11-2025,Desktop,Google Ads,143
EvtID00354,CUS-96049885,Cancel Subscription,4/20/2026,Desktop,LinkedIn,40
EvtID00355,CUS-55225331,Cancel Subscription,05-03-2026,Desktop,,67
EvtID00356,CUS-96187849,Logout,05-12-2026,Desktop,Organic Search,152
EvtID00357,CUS-91594257,Cancel Subscription,8/16/2025,Desktop,LinkedIn,113
EvtID00358,CUS-63020178,Upgrade Plan,3/24/2026,Mobile,Email Campaign,40
EvtID00359,CUS-42324088,Logout,4/25/2026,Mobile,LinkedIn,177
EvtID00360,CUS-33688544,Logout,7/17/2025,Desktop,Organic Search,60
EvtID00361,CUS-99539417,Upgrade Plan,02-02-2026,Mobile,Organic Search,106
EvtID00362,CUS-21558196,Upgrade Plan,9/15/2025,Desktop,Google Ads,83
EvtID00363,CUS-98144432,Logout,6/17/2025,Mobile,Google Ads,23
EvtID00364,CUS-90380464,Add to Cart,10-05-2025,Mobile,Google Ads,47
EvtID00365,CUS-76902429,Upgrade Plan,12-12-2025,Mobile,Google Ads,6
EvtID00366,CUS-67804240,Cancel Subscription,2/25/2026,Desktop,Google Ads,43
EvtID00367,CUS-74324797,Login,01-03-2026,Desktop,Instagram,146
EvtID00368,CUS-40144560,Upgrade Plan,07-07-2025,Tablet,Google Ads,58
EvtID00369,CUS-64500432,Login,11/28/2025,Mobile,Organic Search,14
EvtID00370,CUS-78700261,Add to Cart,02-11-2026,Desktop,Instagram,149
EvtID00371,CUS-39610197,Upgrade Plan,12/16/2025,Mobile,LinkedIn,
EvtID00372,CUS-59389678,Cancel Subscription,8/24/2025,Mobile,Email Campaign,104
EvtID00373,CUS-38915517,Upgrade Plan,9/16/2025,Mobile,Google Ads,59
EvtID00374,CUS-57877576,Logout,3/23/2026,Desktop,Instagram,85
EvtID00375,CUS-36610397,Upgrade Plan,05-02-2025,Mobile,Instagram,38
EvtID00376,CUS-96942131,Login,5/20/2025,Mobile,,161
EvtID00377,CUS-51202971,Add to Cart,3/17/2026,Desktop,Direct,131
EvtID00378,CUS-18731097,Purchase,04-03-2025,Mobile,Instagram,18
EvtID00379,CUS-49820290,Purchase,7/25/2025,Tablet,,116
EvtID00380,CUS-38530915,Add to Cart,09-10-2025,Desktop,LinkedIn,105
EvtID00381,CUS-21454810,Upgrade Plan,12-05-2025,Desktop,Google Ads,154
EvtID00382,CUS-78122147,Upgrade Plan,04-11-2026,Desktop,Google Ads,176
EvtID00383,CUS-26970953,Upgrade Plan,09-06-2025,Desktop,Google Ads,
EvtID00384,CUS-31967181,Cancel Subscription,8/20/2025,Mobile,Google Ads,12
EvtID00385,CUS-81251229,Upgrade Plan,5/19/2025,,Google Ads,117
EvtID00386,CUS-64721399,Logout,4/15/2026,Mobile,Organic Search,26
EvtID00387,CUS-40162695,Add to Cart,5/15/2025,Mobile,Google Ads,113
EvtID00388,CUS-47602599,Add to Cart,03-09-2026,Desktop,Google Ads,44
EvtID00389,CUS-19066037,Purchase,12/19/2025,Mobile,Google Ads,
EvtID00390,CUS-71037606,Cancel Subscription,05-11-2026,Mobile,Google Ads,162
EvtID00391,CUS-66937702,Add to Cart,2/20/2026,Mobile,Organic Search,178
EvtID00392,CUS-54862517,Upgrade Plan,8/19/2025,Mobile,Google Ads,98
EvtID00393,CUS-53529194,Cancel Subscription,01-04-2026,Tablet,Instagram,165
EvtID00394,CUS-88439537,Login,06-04-2025,Mobile,Google Ads,95
EvtID00395,CUS-72590564,Cancel Subscription,3/18/2026,Mobile,Instagram,161
EvtID00396,CUS-69266184,Add to Cart,11-02-2025,Mobile,Google Ads,13
EvtID00397,CUS-78601551,Login,12/28/2025,Desktop,Organic Search,126
EvtID00398,CUS-85044933,Upgrade Plan,7/31/2025,Desktop,Google Ads,73
EvtID00399,CUS-71994123,Purchase,6/22/2025,Desktop,Google Ads,113
EvtID00400,CUS-85187834,Purchase,5/29/2025,Desktop,Google Ads,2
EvtID00401,CUS-94348263,Cancel Subscription,9/28/2025,,Instagram,19
EvtID00402,CUS-23192505,Login,1/21/2026,Mobile,Organic Search,3
EvtID00403,CUS-93740114,Upgrade Plan,5/19/2026,Tablet,Instagram,65
EvtID00404,CUS-86157989,Logout,4/25/2025,Mobile,Instagram,63
EvtID00405,CUS-42179238,Cancel Subscription,2/19/2026,Desktop,Google Ads,
EvtID00406,CUS-88107145,Cancel Subscription,05-05-2026,Desktop,Instagram,60
EvtID00407,CUS-95321282,Purchase,2/15/2026,Mobile,Instagram,
EvtID00408,CUS-90285896,Upgrade Plan,05-05-2026,Desktop,Email Campaign,5
EvtID00409,CUS-57626695,Login,5/28/2025,Mobile,Google Ads,26
EvtID00410,CUS-59424122,Purchase,8/15/2025,Mobile,Google Ads,52
EvtID00411,CUS-67717107,Add to Cart,12/19/2025,Mobile,Google Ads,
EvtID00412,CUS-32567107,Purchase,5/15/2025,Desktop,Google Ads,98
EvtID00413,CUS-76807142,Login,03-05-2026,Desktop,Organic Search,109
EvtID00414,CUS-52259028,Upgrade Plan,05-03-2026,Mobile,Instagram,24
EvtID00415,CUS-85844662,Add to Cart,6/18/2025,Mobile,LinkedIn,97
EvtID00416,CUS-60890779,Add to Cart,12-10-2025,Mobile,Google Ads,62
EvtID00417,CUS-73065042,Cancel Subscription,10/27/2025,Desktop,,104
EvtID00418,CUS-37097414,Cancel Subscription,3/29/2026,Mobile,Instagram,140
EvtID00419,CUS-73663907,Cancel Subscription,05-10-2026,Desktop,Email Campaign,157
EvtID00420,CUS-90393127,Logout,10/22/2025,Mobile,Instagram,14
EvtID00421,CUS-85516676,Login,9/30/2025,Tablet,Google Ads,74
EvtID00422,CUS-69586619,Logout,05-07-2025,Desktop,Instagram,15
EvtID00423,CUS-37560036,Login,3/20/2026,Desktop,Instagram,167
EvtID00424,CUS-32728053,Add to Cart,6/26/2025,Mobile,Organic Search,174
EvtID00425,CUS-63815392,Login,04-02-2025,Tablet,Organic Search,117
EvtID00426,CUS-95251208,Upgrade Plan,4/26/2026,Desktop,Instagram,100
EvtID00427,CUS-78026198,Cancel Subscription,11/14/2025,Desktop,Instagram,150
EvtID00428,CUS-34873479,Cancel Subscription,7/20/2025,Mobile,Google Ads,84
EvtID00429,CUS-73191433,Purchase,11/28/2025,Mobile,Direct,100
EvtID00430,CUS-42676532,Login,3/28/2026,Mobile,Google Ads,70
EvtID00431,CUS-69576320,Logout,3/15/2026,Mobile,Google Ads,52
EvtID00432,CUS-80820774,Logout,05-10-2025,Mobile,LinkedIn,105
EvtID00433,CUS-93055060,Upgrade Plan,07-09-2025,Mobile,Google Ads,179
EvtID00434,CUS-87712948,Purchase,05-09-2026,Mobile,LinkedIn,
EvtID00435,CUS-31950532,Purchase,09-07-2025,Tablet,Google Ads,130
EvtID00436,CUS-42867472,Upgrade Plan,11/14/2025,Mobile,Google Ads,154
EvtID00437,CUS-16523892,Upgrade Plan,04-08-2026,Mobile,Organic Search,4
EvtID00438,CUS-55566217,Purchase,4/19/2025,Mobile,Google Ads,118
EvtID00439,CUS-37821449,Login,02-10-2026,Desktop,Instagram,42
EvtID00440,CUS-88994403,Add to Cart,05-12-2026,Mobile,,170
EvtID00441,CUS-66209915,Purchase,6/23/2025,Mobile,Direct,56
EvtID00442,CUS-91806842,Cancel Subscription,5/14/2025,Mobile,,81
EvtID00443,CUS-76630810,Purchase,3/17/2026,Mobile,Google Ads,34
EvtID00444,CUS-86383059,Login,07-12-2025,Mobile,Organic Search,35
EvtID00445,CUS-95336240,Add to Cart,9/24/2025,Mobile,Instagram,77
EvtID00446,CUS-45085097,Login,8/23/2025,Mobile,LinkedIn,37
EvtID00447,CUS-64833983,Logout,4/13/2025,Mobile,LinkedIn,54
EvtID00448,CUS-97244783,Upgrade Plan,12/16/2025,Desktop,Instagram,75
EvtID00449,CUS-82533797,Login,2/22/2026,Mobile,Organic Search,57
EvtID00450,CUS-94016344,Cancel Subscription,08-11-2025,Desktop,Instagram,
EvtID00451,CUS-82633783,Purchase,4/29/2025,Mobile,Instagram,108
EvtID00452,CUS-64737177,Login,6/25/2025,,Organic Search,59
EvtID00453,CUS-37559053,Upgrade Plan,4/24/2026,Mobile,Instagram,71
EvtID00454,CUS-79530279,Logout,05-09-2025,Mobile,,174
EvtID00455,CUS-35607211,Purchase,02-12-2026,,Google Ads,123
EvtID00456,CUS-46152479,Login,01-06-2026,Desktop,Instagram,33
EvtID00457,CUS-83074113,Login,9/20/2025,Mobile,Email Campaign,140
EvtID00458,CUS-60948623,Upgrade Plan,9/29/2025,Mobile,LinkedIn,180
EvtID00459,CUS-98930533,Upgrade Plan,12/30/2025,Mobile,Instagram,173
EvtID00460,CUS-86126075,Add to Cart,05-07-2026,Desktop,,175
EvtID00461,CUS-49815081,Login,6/20/2025,Desktop,Email Campaign,97
EvtID00462,CUS-13025376,Cancel Subscription,7/21/2025,Mobile,LinkedIn,22
EvtID00463,CUS-76983493,Add to Cart,6/26/2025,Mobile,Google Ads,108
EvtID00464,CUS-79457935,Logout,03-03-2026,Mobile,Google Ads,157
EvtID00465,CUS-77447960,Upgrade Plan,5/24/2026,Mobile,Instagram,161
EvtID00466,CUS-39962957,Add to Cart,04-02-2026,Mobile,Organic Search,22
EvtID00467,CUS-94614748,Logout,12-02-2025,Desktop,Instagram,135
EvtID00468,CUS-40903903,Logout,5/21/2026,Mobile,Instagram,104
EvtID00469,CUS-50221326,Add to Cart,05-07-2026,Desktop,LinkedIn,165
EvtID00470,CUS-71898135,Cancel Subscription,08-02-2025,Mobile,Instagram,135
EvtID00471,CUS-91007379,Upgrade Plan,11/29/2025,Desktop,Google Ads,83
EvtID00472,CUS-69880834,Logout,6/25/2025,Mobile,Google Ads,126
EvtID00473,CUS-19300861,Purchase,5/13/2026,Mobile,Google Ads,2
EvtID00474,CUS-90754528,Cancel Subscription,8/27/2025,Tablet,Instagram,
EvtID00475,CUS-57355704,Add to Cart,4/17/2025,Mobile,Google Ads,
EvtID00476,CUS-72617026,Login,08-09-2025,Desktop,Instagram,127
EvtID00477,CUS-91901344,Login,10/16/2025,Desktop,Google Ads,50
EvtID00478,CUS-13016165,Purchase,10-02-2025,Mobile,LinkedIn,167
EvtID00479,CUS-28885517,Login,08-12-2025,,,157
EvtID00480,CUS-53615592,Purchase,11/21/2025,Desktop,Organic Search,37
EvtID00481,CUS-97274599,Login,7/15/2025,Mobile,Instagram,139
EvtID00482,CUS-99388579,Upgrade Plan,11/25/2025,Tablet,,159
EvtID00483,CUS-67539660,Upgrade Plan,04-08-2026,Tablet,LinkedIn,100
EvtID00484,CUS-94262225,Add to Cart,04-07-2026,Mobile,Instagram,12
EvtID00485,CUS-24952782,Cancel Subscription,5/26/2025,Mobile,Google Ads,47
EvtID00486,CUS-90754823,Login,10/19/2025,Tablet,Instagram,72
EvtID00487,CUS-97423007,Upgrade Plan,10-07-2025,Mobile,Google Ads,179
EvtID00488,CUS-15955322,Upgrade Plan,7/29/2025,Desktop,Organic Search,87
EvtID00489,CUS-80374636,Upgrade Plan,5/16/2025,Desktop,LinkedIn,56
EvtID00490,CUS-99693758,Purchase,5/25/2026,Desktop,Instagram,60
EvtID00491,CUS-62053560,Upgrade Plan,1/22/2026,Desktop,Instagram,77
EvtID00492,CUS-94896376,Add to Cart,12/26/2025,Mobile,Google Ads,32
EvtID00493,CUS-94905101,Logout,09-09-2025,Desktop,Google Ads,103
EvtID00494,CUS-26832759,Upgrade Plan,6/19/2025,Mobile,Instagram,95
EvtID00495,CUS-16126292,Logout,2/13/2026,Desktop,Instagram,57
EvtID00496,CUS-31713663,Upgrade Plan,10/30/2025,Mobile,Organic Search,
EvtID00497,CUS-62043339,Login,12/25/2025,Mobile,LinkedIn,86
EvtID00498,CUS-31388178,Purchase,04-04-2025,Mobile,Google Ads,7
EvtID00499,CUS-95311278,Purchase,4/22/2026,Mobile,,55
EvtID00500,CUS-75404425,Logout,9/28/2025,Mobile,LinkedIn,8
EvtID00501,CUS-20952273,Logout,06-08-2025,Desktop,Google Ads,31
EvtID00502,CUS-48891815,Login,3/14/2026,Desktop,Organic Search,123
EvtID00503,CUS-76449800,Purchase,11/27/2025,Mobile,Direct,12
EvtID00504,CUS-43050795,Login,11-05-2025,Desktop,Direct,59
EvtID00505,CUS-96453745,Cancel Subscription,10/21/2025,,,10
EvtID00506,CUS-96964404,Cancel Subscription,06-11-2025,Desktop,Organic Search,88
EvtID00507,CUS-22592005,Logout,08-02-2025,Mobile,Instagram,158
EvtID00508,CUS-63727189,Cancel Subscription,1/22/2026,Mobile,LinkedIn,
EvtID00509,CUS-57993635,Logout,11-07-2025,Mobile,Email Campaign,91
EvtID00510,CUS-57266372,Cancel Subscription,2/21/2026,Desktop,Google Ads,139
EvtID00511,CUS-40873970,Cancel Subscription,08-02-2025,Desktop,,135
EvtID00512,CUS-39692629,Add to Cart,07-01-2025,Desktop,Google Ads,101
EvtID00513,CUS-74858726,Logout,06-02-2025,Mobile,LinkedIn,101
EvtID00514,CUS-31561544,Logout,3/16/2026,Mobile,Instagram,30
EvtID00515,CUS-87557154,Upgrade Plan,06-03-2025,Mobile,Organic Search,155
EvtID00516,CUS-73595581,Upgrade Plan,12/15/2025,Mobile,Email Campaign,124
EvtID00517,CUS-65187514,Cancel Subscription,01-05-2026,Desktop,Instagram,8
EvtID00518,CUS-13159453,Purchase,3/30/2026,Mobile,Email Campaign,147
EvtID00519,CUS-44341362,Purchase,6/20/2025,Mobile,Organic Search,87
EvtID00520,CUS-14349300,Add to Cart,5/23/2026,Desktop,Email Campaign,120
EvtID00521,CUS-41673228,Login,04-02-2025,Mobile,Google Ads,25
EvtID00522,CUS-94657635,Logout,11/29/2025,Mobile,Organic Search,160
EvtID00523,CUS-54256880,Cancel Subscription,4/22/2026,Mobile,Email Campaign,
EvtID00524,CUS-55679904,Purchase,10-05-2025,Desktop,Organic Search,29
EvtID00525,CUS-34095568,Add to Cart,09-07-2025,Desktop,Instagram,21
EvtID00526,CUS-61116845,Purchase,05-06-2025,Desktop,Google Ads,19
EvtID00527,CUS-42229109,Logout,11/18/2025,Mobile,Google Ads,44
EvtID00528,CUS-46524205,Upgrade Plan,04-04-2026,Mobile,LinkedIn,169
EvtID00529,CUS-24804066,Upgrade Plan,3/24/2026,Mobile,Email Campaign,113
EvtID00530,CUS-17655096,Login,3/13/2026,Mobile,LinkedIn,114
EvtID00531,CUS-78779484,Login,5/24/2026,Mobile,Email Campaign,165
EvtID00532,CUS-70757120,Logout,09-03-2025,Mobile,Google Ads,
EvtID00533,CUS-90873769,Login,06-02-2025,Tablet,Email Campaign,111
EvtID00534,CUS-53781886,Logout,10-03-2025,Mobile,,82
EvtID00535,CUS-53950454,Upgrade Plan,03-03-2026,Mobile,Google Ads,19
EvtID00536,CUS-84877044,Purchase,1/30/2026,Mobile,Instagram,124
EvtID00537,CUS-39447513,Cancel Subscription,4/26/2025,Mobile,LinkedIn,106
EvtID00538,CUS-31005619,Purchase,01-06-2026,Mobile,Google Ads,144
EvtID00539,CUS-87384609,Purchase,8/22/2025,Mobile,Instagram,46
EvtID00540,CUS-97979800,Add to Cart,1/30/2026,Desktop,LinkedIn,59
EvtID00541,CUS-60815411,Login,1/28/2026,Mobile,,158
EvtID00542,CUS-95324131,Cancel Subscription,6/13/2025,Mobile,Google Ads,161
EvtID00543,CUS-38776722,Upgrade Plan,8/30/2025,Mobile,,112
EvtID00544,CUS-68782430,Logout,12/27/2025,Mobile,Email Campaign,119
EvtID00545,CUS-95070786,Add to Cart,3/26/2026,Tablet,Instagram,151
EvtID00546,CUS-51083322,Logout,4/17/2025,Mobile,Google Ads,51
EvtID00547,CUS-64456327,Add to Cart,5/15/2026,Tablet,LinkedIn,177
EvtID00548,CUS-27827534,Add to Cart,09-03-2025,Mobile,Google Ads,178
EvtID00549,CUS-79778247,Add to Cart,04-06-2025,Tablet,Instagram,85
EvtID00550,CUS-77484741,Purchase,10/21/2025,Mobile,LinkedIn,
EvtID00551,CUS-38965055,Upgrade Plan,11-02-2025,Desktop,LinkedIn,152
EvtID00552,CUS-58492294,Add to Cart,05-10-2026,Desktop,Instagram,64
EvtID00553,CUS-56798627,Add to Cart,05-09-2025,Mobile,Google Ads,167
EvtID00554,CUS-50330778,Add to Cart,5/14/2025,Mobile,Instagram,127
EvtID00555,CUS-63610203,Login,11-02-2025,Mobile,,140
EvtID00556,CUS-41809845,Login,11-08-2025,Mobile,Email Campaign,
EvtID00557,CUS-67505598,Purchase,7/25/2025,Mobile,Google Ads,141
EvtID00558,CUS-19258934,Purchase,11/16/2025,Desktop,Email Campaign,10
EvtID00559,CUS-47319333,Cancel Subscription,11/21/2025,Mobile,Google Ads,162
EvtID00560,CUS-71569299,Purchase,12/26/2025,Mobile,Email Campaign,126
EvtID00561,CUS-65178882,Login,09-09-2025,Mobile,Instagram,170
EvtID00562,CUS-42517462,Upgrade Plan,05-06-2026,Mobile,LinkedIn,53
EvtID00563,CUS-34517382,Add to Cart,5/31/2025,Tablet,Organic Search,21
EvtID00564,CUS-68713400,Login,1/19/2026,Desktop,Instagram,110
EvtID00565,CUS-89484346,Cancel Subscription,10/21/2025,Mobile,Google Ads,84
EvtID00566,CUS-88228811,Purchase,3/25/2026,Desktop,Instagram,63
EvtID00567,CUS-99889663,Upgrade Plan,4/16/2025,Mobile,Google Ads,88
EvtID00568,CUS-10720457,Logout,8/16/2025,Desktop,Email Campaign,16
EvtID00569,CUS-24874308,Add to Cart,06-10-2025,Desktop,,132
EvtID00570,CUS-98199572,Logout,05-10-2025,Desktop,Google Ads,
EvtID00571,CUS-98714869,Cancel Subscription,02-12-2026,Desktop,Google Ads,99
EvtID00572,CUS-66017200,Logout,12/26/2025,Mobile,LinkedIn,180
EvtID00573,CUS-66645041,Purchase,06-08-2025,Mobile,Instagram,146
EvtID00574,CUS-59350459,Login,3/20/2026,Mobile,Email Campaign,97
EvtID00575,CUS-93389219,Purchase,03-11-2026,,Google Ads,40
EvtID00576,CUS-86749034,Login,09-06-2025,Desktop,Email Campaign,146
EvtID00577,CUS-21381112,Login,1/25/2026,Mobile,LinkedIn,90
EvtID00578,CUS-35535306,Add to Cart,05-12-2026,Mobile,Google Ads,159
EvtID00579,CUS-96554776,Upgrade Plan,07-11-2025,Desktop,Instagram,83
EvtID00580,CUS-15788685,Purchase,09-11-2025,Mobile,LinkedIn,65
EvtID00581,CUS-55955690,Cancel Subscription,6/19/2025,Tablet,Instagram,7
EvtID00582,CUS-27418213,Cancel Subscription,07-10-2025,Mobile,LinkedIn,143
EvtID00583,CUS-98595390,Upgrade Plan,2/24/2026,Mobile,Direct,178
EvtID00584,CUS-11495653,Upgrade Plan,10-11-2025,Desktop,Email Campaign,91
EvtID00585,CUS-86022702,Purchase,02-12-2026,Mobile,Instagram,83
EvtID00586,CUS-64568722,Upgrade Plan,3/20/2026,Desktop,Google Ads,173
EvtID00587,CUS-85956035,Add to Cart,09-12-2025,Desktop,Google Ads,119
EvtID00588,CUS-37379024,Upgrade Plan,7/30/2025,Mobile,Google Ads,
EvtID00589,CUS-18155244,Purchase,7/13/2025,Desktop,Organic Search,153
EvtID00590,CUS-52899828,Login,5/26/2025,Desktop,Google Ads,162
EvtID00591,CUS-27072644,Purchase,04-01-2026,Tablet,Instagram,131
EvtID00592,CUS-55689911,Purchase,11-09-2025,Mobile,Email Campaign,
EvtID00593,CUS-80233762,Logout,4/29/2025,Mobile,LinkedIn,
EvtID00594,CUS-33431368,Upgrade Plan,02-11-2026,Desktop,Direct,
EvtID00595,CUS-28962379,Add to Cart,07-01-2025,Desktop,Instagram,37
EvtID00596,CUS-82855503,Purchase,7/15/2025,Mobile,Instagram,59
EvtID00597,CUS-48910739,Login,10/19/2025,Mobile,Instagram,158
EvtID00598,CUS-26307653,Cancel Subscription,3/27/2026,Mobile,,
EvtID00599,CUS-25165888,Login,12-03-2025,Mobile,Direct,43
EvtID00600,CUS-20808413,Cancel Subscription,09-12-2025,Desktop,Google Ads,36
EvtID00601,CUS-54271644,Purchase,05-07-2025,Tablet,Organic Search,54
EvtID00602,CUS-86068098,Add to Cart,05-08-2026,Mobile,,128
EvtID00603,CUS-35623779,Add to Cart,05-09-2025,Mobile,Email Campaign,66
EvtID00604,CUS-96649931,Upgrade Plan,2/19/2026,Mobile,Instagram,101
EvtID00605,CUS-12166974,Upgrade Plan,11/18/2025,Mobile,Instagram,100
EvtID00606,CUS-12573077,Upgrade Plan,04-09-2026,Mobile,Instagram,61
EvtID00607,CUS-96288039,Cancel Subscription,04-02-2025,Desktop,Instagram,75
EvtID00608,CUS-12929545,Upgrade Plan,01-12-2026,Mobile,Instagram,155
EvtID00609,CUS-87005660,Upgrade Plan,03-01-2026,Mobile,Instagram,156
EvtID00610,CUS-10234759,Cancel Subscription,11-03-2025,Tablet,,107
EvtID00611,CUS-27772170,Logout,09-04-2025,Mobile,Google Ads,72
EvtID00612,CUS-52434850,Cancel Subscription,1/20/2026,Desktop,Organic Search,108
EvtID00613,CUS-34756125,Purchase,11/30/2025,Desktop,,124
EvtID00614,CUS-23840396,Login,6/14/2025,Mobile,,171
EvtID00615,CUS-42837563,Cancel Subscription,8/21/2025,Tablet,,123
EvtID00616,CUS-61028237,Add to Cart,06-02-2025,Desktop,Google Ads,71
EvtID00617,CUS-65452313,Upgrade Plan,5/21/2025,Mobile,,41
EvtID00618,CUS-77887916,Cancel Subscription,1/21/2026,Desktop,Organic Search,87
EvtID00619,CUS-49394630,Purchase,10/29/2025,Desktop,Google Ads,39
EvtID00620,CUS-57207638,Upgrade Plan,8/23/2025,Desktop,Organic Search,102
EvtID00621,CUS-35378292,Login,11-07-2025,Desktop,Instagram,53
EvtID00622,CUS-98670652,Add to Cart,1/26/2026,Mobile,Google Ads,
EvtID00623,CUS-45422397,Cancel Subscription,7/23/2025,Desktop,Google Ads,95
EvtID00624,CUS-64778777,Upgrade Plan,05-10-2025,Desktop,Organic Search,47
EvtID00625,CUS-53082964,Logout,06-05-2025,Mobile,Instagram,96
EvtID00626,CUS-64721385,Cancel Subscription,1/24/2026,Desktop,LinkedIn,135
EvtID00627,CUS-47306017,Upgrade Plan,4/14/2026,Mobile,Instagram,162
EvtID00628,CUS-35704792,Add to Cart,2/24/2026,Tablet,Google Ads,61
EvtID00629,CUS-37780663,Login,04-11-2026,Mobile,Google Ads,
EvtID00630,CUS-54815027,Upgrade Plan,9/29/2025,Mobile,LinkedIn,80
EvtID00631,CUS-92974118,Upgrade Plan,6/13/2025,Mobile,Google Ads,
EvtID00632,CUS-49724775,Login,05-02-2025,Mobile,,145
EvtID00633,CUS-24195294,Purchase,10/30/2025,Desktop,LinkedIn,166
EvtID00634,CUS-66114757,Cancel Subscription,4/13/2026,Mobile,Instagram,
EvtID00635,CUS-62615377,Upgrade Plan,09-09-2025,Desktop,Google Ads,68
EvtID00636,CUS-48860336,Purchase,08-01-2025,Mobile,Google Ads,177
EvtID00637,CUS-82925741,Cancel Subscription,04-07-2025,Desktop,Instagram,112
EvtID00638,CUS-45440177,Purchase,6/14/2025,Desktop,Direct,42
EvtID00639,CUS-96326828,Logout,02-10-2026,Mobile,Instagram,
EvtID00640,CUS-31437660,Cancel Subscription,10-08-2025,,Instagram,14
EvtID00641,CUS-19210484,Logout,5/27/2025,Mobile,Email Campaign,
EvtID00642,CUS-14725154,Add to Cart,03-07-2026,Mobile,,127
EvtID00643,CUS-58337368,Login,05-08-2026,Desktop,Email Campaign,68
EvtID00644,CUS-30702923,Logout,03-08-2026,,Google Ads,20
EvtID00645,CUS-47683384,Login,5/22/2026,Mobile,Google Ads,72
EvtID00646,CUS-66345240,Login,04-07-2026,Desktop,Instagram,22
EvtID00647,CUS-54313981,Upgrade Plan,4/13/2026,Mobile,Instagram,
EvtID00648,CUS-74296965,Logout,04-04-2025,Desktop,Instagram,61
EvtID00649,CUS-38720610,Add to Cart,4/20/2026,Mobile,,68
EvtID00650,CUS-44181308,Upgrade Plan,5/29/2025,Mobile,Google Ads,7
EvtID00651,CUS-89620074,Purchase,4/13/2026,Desktop,Instagram,124
EvtID00652,CUS-66974578,Logout,10-12-2025,Desktop,Google Ads,33
EvtID00653,CUS-70610618,Purchase,08-10-2025,Mobile,Instagram,85
EvtID00654,CUS-21750210,Logout,5/18/2026,Desktop,Google Ads,178
EvtID00655,CUS-41183680,Purchase,4/30/2025,Desktop,Google Ads,108
EvtID00656,CUS-67203656,Logout,1/28/2026,Mobile,,125
EvtID00657,CUS-61590091,Add to Cart,5/21/2026,Mobile,LinkedIn,153
EvtID00658,CUS-37367323,Upgrade Plan,6/19/2025,Mobile,Google Ads,90
EvtID00659,CUS-53519119,Upgrade Plan,12/17/2025,Desktop,LinkedIn,
EvtID00660,CUS-98973000,Login,05-11-2025,Mobile,Google Ads,24
EvtID00661,CUS-12550359,Add to Cart,9/28/2025,Desktop,LinkedIn,100
EvtID00662,CUS-32891259,Logout,10-05-2025,Mobile,Instagram,49
EvtID00663,CUS-58402894,Login,10-04-2025,Mobile,Google Ads,60
EvtID00664,CUS-20968128,Purchase,9/19/2025,Desktop,Google Ads,73
EvtID00665,CUS-72239404,Purchase,12-11-2025,Tablet,Instagram,145
EvtID00666,CUS-27675174,Login,3/27/2026,Desktop,Email Campaign,178
EvtID00667,CUS-95205909,Logout,09-12-2025,Desktop,Instagram,27
EvtID00668,CUS-55644829,Cancel Subscription,06-10-2025,Mobile,Google Ads,134
EvtID00669,CUS-23557224,Add to Cart,11/23/2025,Mobile,,163
EvtID00670,CUS-57028374,Upgrade Plan,1/24/2026,Desktop,Google Ads,152
