ticket_id,customer_id,issue_type,priority,resolution_time_hours,ticket_status,support_channel
TKT-8108,CUS-74947997,Login Issue,Medium,36,Closed,Chat
TKT-8266,CUS-49341306,Bug Report,Low,37,Closed,Email
TKT-7622,CUS-34912997,Subscription Problem,Medium,5,Closed,Chat
TKT-9732,CUS-90625891,Subscription Problem,Medium,47,Closed,Chat
TKT-7320,CUS-27561642,Subscription Problem,Low,59,Closed,Chat
TKT-5759,CUS-17069657,Payment Failure,Medium,60,Closed,Chat
TKT-4923,CUS-27642115,Login Issue,Medium,54,Closed,Email
TKT-4844,CUS-61807354,Login Issue,High,17,Open,Chat
TKT-3632,CUS-20360344,Bug Report,Low,24,Closed,Phone
TKT-2787,CUS-98870199,Bug Report,Low,46,Closed,Email
TKT-2173,CUS-64774291,Login Issue,Medium,21,Pending,Chat
TKT-1442,CUS-32792025,Subscription Problem,Medium,4,Pending,Phone
TKT-5067,CUS-66155424,Subscription Problem,High,9,Closed,Web Portal
TKT-5742,CUS-28946068,Bug Report,Medium,72,Closed,Chat
TKT-7899,CUS-76603019,Payment Failure,Low,56,Closed,Phone
TKT-9455,CUS-65534855,Feature Request,High,55,Pending,Email
TKT-1657,CUS-29954748,Login Issue,Medium,36,Closed,Chat
TKT-1905,CUS-46110966,Bug Report,Medium,61,Closed,Email
TKT-6807,CUS-62005831,Bug Report,Medium,38,Closed,Chat
TKT-4580,CUS-44126991,Payment Failure,Low,38,Closed,Web Portal
TKT-5208,CUS-14553204,Bug Report,Medium,27,Closed,Phone
TKT-9299,CUS-67780193,Login Issue,Medium,19,Closed,Chat
TKT-3289,CUS-73040682,Refund Request,Medium,27,Closed,Web Portal
TKT-7544,CUS-18614321,Bug Report,Low,24,Closed,Chat
TKT-9154,CUS-26135239,Payment Failure,Low,39,Closed,Chat
TKT-9935,CUS-22567117,Login Issue,Medium,63,Closed,Phone
TKT-1723,CUS-96593714,Login Issue,Low,4,Closed,Web Portal
TKT-4382,CUS-36404700,Login Issue,Medium,61,Closed,Chat
TKT-1398,CUS-60872927,Payment Failure,Medium,18,Closed,Web Portal
TKT-1886,CUS-68811668,Feature Request,High,65,Open,Chat
TKT-6816,CUS-51531906,Payment Failure,High,71,Closed,Chat
TKT-7079,CUS-89869099,Login Issue,High,2,Closed,Phone
TKT-7891,CUS-10354539,Login Issue,High,62,Closed,Chat
TKT-5921,CUS-18921125,Payment Failure,Low,20,Closed,Email
TKT-2413,CUS-17421725,Login Issue,Low,33,Open,Chat
TKT-4512,CUS-14484736,Subscription Problem,Low,22,Closed,Email
TKT-2705,CUS-55981896,Subscription Problem,Low,66,Closed,Chat
TKT-4251,CUS-52139061,Refund Request,Medium,28,Closed,Email
TKT-3445,CUS-56017544,Login Issue,Critical,19,Closed,Chat
TKT-6493,CUS-71999602,Payment Failure,Low,10,Pending,Email
TKT-3765,CUS-17567562,Login Issue,Medium,27,Closed,Chat
TKT-2513,CUS-51323089,Payment Failure,Low,58,Pending,Chat
TKT-6276,CUS-79092759,Bug Report,Low,64,Open,Chat
TKT-3187,CUS-80134401,Subscription Problem,Medium,27,Closed,Email
TKT-4312,CUS-11508889,Login Issue,Low,54,Closed,Web Portal
TKT-6568,CUS-98060758,Bug Report,Medium,68,Closed,Chat
TKT-5112,CUS-34910398,Payment Failure,Low,45,Open,Email
TKT-1190,CUS-31994863,Refund Request,Low,6,Closed,Phone
TKT-2950,CUS-60768651,Payment Failure,Critical,32,Closed,Chat
TKT-8988,CUS-87632315,Payment Failure,Low,28,Closed,Chat
TKT-6927,CUS-94823206,Bug Report,Low,32,Open,Phone
TKT-9296,CUS-77231245,Payment Failure,Low,55,Closed,Email
TKT-3905,CUS-68527055,Login Issue,Low,59,Closed,Email
TKT-2717,CUS-37424595,Bug Report,Medium,4,Closed,Web Portal
TKT-2893,CUS-55225331,Login Issue,Low,34,Pending,Email
TKT-8753,CUS-51202971,Bug Report,High,72,Pending,Email
TKT-8796,CUS-21454810,Subscription Problem,Low,43,Closed,Web Portal
TKT-7702,CUS-26970953,Payment Failure,Medium,53,Closed,Email
TKT-5532,CUS-71037606,Payment Failure,High,64,Closed,Chat
TKT-3333,CUS-88439537,Bug Report,Low,46,Closed,Chat
TKT-7454,CUS-90285896,Bug Report,Low,9,Closed,Phone
TKT-9757,CUS-59424122,Bug Report,Medium,72,Closed,Email
TKT-3527,CUS-76807142,Login Issue,High,62,Closed,Email
TKT-5077,CUS-73065042,Refund Request,Low,37,Pending,Chat
TKT-7724,CUS-37097414,Subscription Problem,Low,16,Open,Chat
TKT-1730,CUS-73663907,Subscription Problem,Low,59,Closed,Email
TKT-9128,CUS-69586619,Refund Request,Medium,32,Closed,Web Portal
TKT-1458,CUS-37560036,Login Issue,Low,30,Closed,Chat
TKT-4799,CUS-42676532,Payment Failure,Medium,37,Closed,Chat
TKT-7279,CUS-80820774,Subscription Problem,Low,28,Closed,Chat
TKT-4119,CUS-87712948,Subscription Problem,Medium,11,Closed,Email
TKT-4212,CUS-31950532,Bug Report,Medium,38,Open,Email
TKT-2784,CUS-37821449,Bug Report,Critical,58,Open,Email
TKT-2488,CUS-76630810,Payment Failure,Critical,39,Closed,Email
TKT-8727,CUS-86383059,Login Issue,Low,46,Closed,Chat
TKT-6727,CUS-97244783,Bug Report,Medium,63,Closed,Chat
TKT-8114,CUS-82633783,Login Issue,Medium,47,Open,Email
TKT-7464,CUS-83074113,Payment Failure,Low,29,Closed,Chat
TKT-9526,CUS-86126075,Feature Request,Low,39,Closed,Email
TKT-4554,CUS-13025376,Refund Request,Medium,9,Open,Chat
TKT-7910,CUS-39962957,Login Issue,Low,67,Open,Email
TKT-3683,CUS-90754528,Refund Request,Low,14,Open,Phone
TKT-3230,CUS-57355704,Login Issue,High,11,Closed,Phone
TKT-5100,CUS-72617026,Bug Report,Low,56,Closed,Email
TKT-5974,CUS-28885517,Login Issue,Low,51,Closed,Email
TKT-9439,CUS-67539660,Subscription Problem,Medium,16,Closed,Web Portal
TKT-8940,CUS-24952782,Feature Request,Low,32,Open,Email
TKT-7480,CUS-90754823,Login Issue,Medium,27,Closed,Email
TKT-3117,CUS-80374636,Subscription Problem,High,46,Open,Phone
TKT-5127,CUS-62053560,Bug Report,Low,26,Closed,Phone
TKT-8368,CUS-62043339,Login Issue,Low,62,Closed,Web Portal
TKT-4434,CUS-48891815,Feature Request,Low,61,Pending,Email
TKT-1784,CUS-43050795,Subscription Problem,High,63,Closed,Email
TKT-6972,CUS-96964404,Subscription Problem,Low,43,Closed,Chat
TKT-1492,CUS-13159453,Payment Failure,Medium,67,Closed,Chat
TKT-3392,CUS-41673228,Feature Request,Medium,32,Pending,Email
TKT-2508,CUS-94657635,Payment Failure,Medium,29,Open,Phone
TKT-9662,CUS-54256880,Subscription Problem,Medium,16,Closed,Email
TKT-3592,CUS-78779484,Refund Request,High,32,Open,Chat
TKT-8613,CUS-70757120,Bug Report,Medium,26,Closed,Web Portal
TKT-2246,CUS-90873769,Feature Request,Low,53,Closed,Phone
TKT-5807,CUS-60815411,Login Issue,Low,56,Closed,Email
TKT-1746,CUS-68782430,Bug Report,Low,60,Closed,Email
TKT-7836,CUS-64456327,Bug Report,Medium,41,Closed,Web Portal
TKT-5172,CUS-79778247,Login Issue,Medium,38,Closed,Email
TKT-9208,CUS-77484741,Bug Report,Medium,59,Pending,Chat
TKT-3096,CUS-47319333,Subscription Problem,Medium,69,Closed,Chat
TKT-2741,CUS-65178882,Payment Failure,Low,66,Closed,Email
TKT-7346,CUS-42517462,Feature Request,Medium,52,Open,Email
TKT-8698,CUS-24874308,Bug Report,Low,54,Pending,Chat
TKT-5331,CUS-66017200,Bug Report,Low,48,Closed,Email
TKT-3132,CUS-21381112,Subscription Problem,Medium,7,Closed,Phone
TKT-4728,CUS-96554776,Feature Request,Low,8,Closed,Chat
TKT-5059,CUS-55955690,Login Issue,Low,51,Closed,Phone
TKT-9771,CUS-27418213,Payment Failure,Medium,25,Closed,Chat
TKT-4220,CUS-86022702,Login Issue,Low,14,Closed,Phone
TKT-4387,CUS-64568722,Payment Failure,Medium,24,Open,Phone
TKT-3322,CUS-80233762,Subscription Problem,High,65,Closed,Chat
TKT-2145,CUS-26307653,Bug Report,High,13,Open,Phone
TKT-3675,CUS-20808413,Bug Report,Low,1,Closed,Email
TKT-1094,CUS-54271644,Bug Report,Low,26,Closed,Chat
TKT-2541,CUS-35623779,Subscription Problem,Low,42,Closed,Web Portal
TKT-7315,CUS-12166974,Login Issue,Low,57,Closed,Chat
TKT-1526,CUS-96288039,Subscription Problem,Medium,4,Closed,Email
TKT-1502,CUS-10234759,Login Issue,High,23,Closed,Email
TKT-4421,CUS-34756125,Login Issue,Critical,46,Open,Web Portal
TKT-8826,CUS-23840396,Refund Request,Low,48,Closed,Email
TKT-1518,CUS-53082964,Bug Report,Medium,1,Open,Email
TKT-1592,CUS-54815027,Payment Failure,Critical,22,Pending,Chat
TKT-3466,CUS-24195294,Bug Report,High,56,Closed,Chat
TKT-6437,CUS-62615377,Subscription Problem,Medium,71,Closed,Chat
TKT-8873,CUS-82925741,Payment Failure,Medium,56,Pending,Chat
TKT-4921,CUS-31437660,Login Issue,High,23,Closed,Chat
TKT-3139,CUS-19210484,Login Issue,Low,66,Open,Phone
TKT-2547,CUS-58337368,Subscription Problem,Medium,55,Closed,Chat
TKT-4974,CUS-30702923,Feature Request,Low,47,Closed,Email
TKT-3083,CUS-74296965,Subscription Problem,Low,42,Closed,Chat
TKT-7709,CUS-41183680,Payment Failure,Low,40,Closed,Chat
TKT-4638,CUS-37367323,Bug Report,Medium,11,Closed,Phone
TKT-3311,CUS-53519119,Bug Report,Low,44,Closed,Chat
TKT-6474,CUS-20968128,Login Issue,Low,35,Closed,Email
TKT-3143,CUS-55644829,Feature Request,Low,67,Closed,Email
TKT-5663,CUS-57028374,Login Issue,Medium,46,Pending,Chat
TKT-6245,CUS-41698862,Login Issue,High,25,Open,Chat
TKT-5575,CUS-16301148,Login Issue,Medium,4,Closed,Chat
TKT-3512,CUS-70472291,Login Issue,Medium,57,Open,Email
TKT-1584,CUS-62713204,Bug Report,High,14,Closed,Web Portal
TKT-4850,CUS-39412741,Payment Failure,Medium,53,Closed,Chat
TKT-3546,CUS-45772041,Feature Request,Low,6,Closed,Chat
TKT-8337,CUS-31434773,Payment Failure,Low,25,Closed,Web Portal
TKT-6499,CUS-73864290,Payment Failure,Low,52,Closed,Chat
TKT-4623,CUS-44099374,Login Issue,High,27,Closed,Phone
TKT-6804,CUS-15088946,Payment Failure,High,44,Open,Chat
TKT-5535,CUS-80104582,Login Issue,High,56,Closed,Email
TKT-8418,CUS-28486691,Login Issue,Low,31,Closed,Chat
TKT-6333,CUS-92524726,Bug Report,Medium,17,Closed,Web Portal
TKT-3593,CUS-79047712,Bug Report,Medium,12,Closed,Web Portal
TKT-2834,CUS-54389572,Subscription Problem,Medium,34,Open,Email
TKT-9132,CUS-42889878,Subscription Problem,Medium,35,Closed,Phone
TKT-3508,CUS-22023222,Bug Report,Low,10,Closed,Email
TKT-3400,CUS-97555747,Login Issue,Low,11,Closed,Chat
TKT-2484,CUS-81286955,Subscription Problem,High,51,Closed,Web Portal
TKT-5358,CUS-14383833,Payment Failure,Low,64,Pending,Chat
TKT-8542,CUS-49382970,Login Issue,High,68,Closed,Email
TKT-7405,CUS-33089421,Payment Failure,Medium,4,Closed,Email
TKT-3358,CUS-54706872,Refund Request,High,17,Closed,Web Portal
TKT-6238,CUS-63992791,Login Issue,Medium,19,Closed,Chat
TKT-8985,CUS-67860785,Bug Report,Medium,49,Open,Email
TKT-2574,CUS-49160831,Payment Failure,Low,39,Open,Email
TKT-5493,CUS-53517565,Bug Report,High,4,Closed,Chat
TKT-3953,CUS-76594060,Login Issue,Low,51,Closed,Chat
TKT-7245,CUS-97886088,Login Issue,High,34,Closed,Chat
TKT-6296,CUS-44712178,Payment Failure,High,42,Closed,Email
TKT-7193,CUS-92448465,Login Issue,Low,58,Closed,Web Portal
TKT-9731,CUS-23896645,Login Issue,Critical,19,Closed,Chat
TKT-2259,CUS-33440424,Login Issue,Low,64,Open,Chat
TKT-1832,CUS-70134454,Subscription Problem,Low,42,Closed,Email
TKT-6183,CUS-57884792,Payment Failure,Medium,38,Closed,Web Portal
TKT-6716,CUS-44096666,Payment Failure,Medium,61,Closed,Chat
TKT-2963,CUS-67730972,Login Issue,Medium,10,Closed,Email
TKT-4084,CUS-25961611,Login Issue,Low,13,Closed,Email
TKT-1689,CUS-80347925,Payment Failure,Low,72,Open,Email
TKT-2288,CUS-13876895,Login Issue,Medium,53,Closed,Email
TKT-7854,CUS-78146888,Refund Request,Low,39,Open,Email
TKT-5860,CUS-74551205,Payment Failure,Low,24,Closed,Chat
TKT-4920,CUS-81444823,Login Issue,Medium,7,Closed,Email
TKT-5882,CUS-15599269,Bug Report,Medium,4,Open,Email
TKT-9440,CUS-82907753,Bug Report,Low,48,Closed,Phone
TKT-8909,CUS-18399123,Login Issue,Medium,71,Pending,Chat
TKT-9762,CUS-35522512,Refund Request,Medium,54,Open,Chat
TKT-3608,CUS-28697879,Payment Failure,Low,29,Closed,Email
TKT-2095,CUS-66296250,Payment Failure,Low,2,Closed,Chat
TKT-8076,CUS-84302202,Subscription Problem,Low,36,Closed,Chat
TKT-3673,CUS-73773487,Refund Request,Medium,51,Closed,Chat
TKT-1415,CUS-14545052,Login Issue,Low,61,Closed,Email
TKT-3486,CUS-82726512,Payment Failure,Medium,7,Open,Email
TKT-9842,CUS-92386593,Subscription Problem,High,18,Closed,Email
TKT-9424,CUS-27423738,Payment Failure,Low,25,Closed,Email
TKT-3054,CUS-28296183,Login Issue,Medium,48,Closed,Chat
TKT-1942,CUS-95320213,Login Issue,Medium,40,Open,Chat
TKT-1830,CUS-83859201,Bug Report,High,36,Closed,Chat
TKT-1631,CUS-93053676,Bug Report,Medium,25,Closed,Phone
TKT-9527,CUS-45461132,Bug Report,Low,42,Closed,Web Portal
TKT-4714,CUS-17224362,Subscription Problem,Low,56,Closed,Phone
TKT-2250,CUS-90351677,Bug Report,Low,15,Closed,Email
TKT-2031,CUS-59368712,Feature Request,Medium,31,Open,Web Portal
TKT-5485,CUS-95850111,Login Issue,Low,59,Closed,Email
TKT-1258,CUS-81812336,Bug Report,Medium,12,Pending,Web Portal
TKT-8262,CUS-88080662,Payment Failure,Medium,71,Closed,Chat
TKT-7924,CUS-57279491,Refund Request,High,43,Open,Phone
TKT-7953,CUS-57714936,Payment Failure,High,5,Open,Email
TKT-4602,CUS-33063969,Bug Report,Low,47,Closed,Phone
TKT-6466,CUS-56495315,Subscription Problem,Low,4,Closed,Phone
TKT-4542,CUS-49802683,Login Issue,Low,8,Pending,Phone
TKT-5413,CUS-61562830,Payment Failure,Low,44,Closed,Chat
TKT-6148,CUS-24007436,Login Issue,Low,67,Closed,Phone
TKT-4492,CUS-95184274,Bug Report,Medium,62,Closed,Phone
TKT-2027,CUS-63837086,Subscription Problem,Low,35,Closed,Phone
TKT-9782,CUS-70232308,Payment Failure,Medium,67,Pending,Chat
TKT-6687,CUS-39186618,Subscription Problem,Low,71,Closed,Chat
TKT-8974,CUS-19518624,Bug Report,Low,1,Pending,Chat
TKT-6648,CUS-46787819,Login Issue,Low,52,Closed,Email
TKT-9394,CUS-92785174,Bug Report,Low,66,Closed,Phone
TKT-6610,CUS-64879316,Subscription Problem,Low,7,Closed,Chat
TKT-4314,CUS-97079515,Subscription Problem,Low,52,Closed,Phone
TKT-5072,CUS-76236718,Refund Request,Low,50,Closed,Chat
TKT-9943,CUS-61882101,Refund Request,Medium,10,Closed,Chat
TKT-7586,CUS-47425406,Payment Failure,Medium,52,Closed,Phone
TKT-8768,CUS-14575371,Login Issue,Low,11,Closed,Phone
TKT-5341,CUS-34343598,Subscription Problem,Medium,9,Closed,Email
TKT-7593,CUS-84648698,Payment Failure,Medium,45,Closed,Email
TKT-8239,CUS-66100949,Subscription Problem,Low,58,Closed,Email
TKT-1984,CUS-80791080,Bug Report,High,63,Closed,Email
TKT-9176,CUS-61994058,Subscription Problem,Low,23,Open,Chat
TKT-2949,CUS-57247595,Payment Failure,High,23,Closed,Web Portal
TKT-5096,CUS-49535174,Bug Report,High,50,Pending,Email
TKT-3610,CUS-68960422,Subscription Problem,Medium,29,Closed,Chat
TKT-4975,CUS-69510404,Bug Report,Low,70,Closed,Phone
TKT-7068,CUS-99095229,Subscription Problem,Low,43,Open,Web Portal
TKT-5139,CUS-24135234,Payment Failure,Low,24,Closed,Email
TKT-5912,CUS-56636566,Payment Failure,Critical,32,Pending,Email
TKT-7474,CUS-46048313,Bug Report,Low,66,Closed,Email
TKT-4912,CUS-93978381,Bug Report,Medium,4,Closed,Phone
TKT-2548,CUS-69504309,Refund Request,Low,69,Closed,Email
TKT-1853,CUS-92239668,Refund Request,Low,69,Open,Chat
TKT-4160,CUS-15208470,Subscription Problem,High,4,Closed,Email
TKT-2773,CUS-31910272,Subscription Problem,Medium,24,Closed,Phone
TKT-1147,CUS-91224459,Bug Report,Medium,71,Pending,Chat
TKT-8194,CUS-63830135,Subscription Problem,Low,35,Closed,Phone
TKT-8475,CUS-71474735,Refund Request,Medium,36,Pending,Email
TKT-2062,CUS-94534518,Payment Failure,Low,16,Open,Chat
TKT-1587,CUS-27881563,Login Issue,Medium,14,Closed,Web Portal
TKT-1990,CUS-69213422,Refund Request,Low,16,Closed,Phone
TKT-3203,CUS-96312143,Login Issue,Low,15,Closed,Email
TKT-1622,CUS-48500651,Login Issue,Medium,55,Closed,Email
TKT-1124,CUS-75922230,Payment Failure,High,1,Closed,Chat
TKT-6667,CUS-48565042,Refund Request,Low,65,Closed,Phone
TKT-2025,CUS-39881167,Refund Request,Medium,67,Closed,Phone
TKT-5080,CUS-43541968,Payment Failure,Medium,70,Closed,Chat
TKT-9556,CUS-17654644,Payment Failure,High,45,Closed,Email
TKT-4026,CUS-27214196,Subscription Problem,Low,49,Closed,Email
TKT-2044,CUS-93971130,Subscription Problem,Low,29,Pending,Chat
TKT-4099,CUS-45706139,Refund Request,High,46,Closed,Email
TKT-7371,CUS-10078115,Bug Report,Low,45,Closed,Phone
TKT-3957,CUS-19235059,Payment Failure,High,45,Closed,Email
TKT-6953,CUS-65908774,Refund Request,Low,55,Closed,Chat
TKT-9661,CUS-11104574,Login Issue,Low,36,Closed,Chat
TKT-9102,CUS-35615705,Subscription Problem,Low,38,Closed,Phone
TKT-8778,CUS-10377462,Payment Failure,Medium,20,Closed,Email
TKT-7806,CUS-72769401,Payment Failure,Low,49,Open,Email
TKT-5934,CUS-85254291,Subscription Problem,Medium,25,Closed,Phone
TKT-2107,CUS-20208563,Login Issue,Low,16,Closed,Chat
TKT-8150,CUS-43027696,Bug Report,Medium,27,Closed,Phone
TKT-6254,CUS-14219236,Login Issue,Low,67,Pending,Email
TKT-3889,CUS-50464165,Subscription Problem,Low,37,Closed,Web Portal
TKT-1855,CUS-72339644,Bug Report,Medium,63,Closed,Email
TKT-3151,CUS-57790837,Bug Report,Medium,2,Closed,Chat
TKT-4727,CUS-57607836,Login Issue,Low,14,Closed,Email
TKT-1962,CUS-28824416,Login Issue,Medium,52,Closed,Chat
TKT-9308,CUS-71092499,Subscription Problem,High,56,Closed,Phone
TKT-5204,CUS-12254895,Login Issue,Low,18,Closed,Email
TKT-2417,CUS-25321139,Bug Report,Medium,30,Closed,Web Portal
TKT-2721,CUS-84584342,Payment Failure,Medium,39,Closed,Phone
TKT-8952,CUS-15183894,Login Issue,Medium,6,Open,Phone
TKT-2948,CUS-35053387,Subscription Problem,Medium,40,Closed,Web Portal
TKT-2895,CUS-22229376,Payment Failure,Critical,64,Closed,Email
TKT-8858,CUS-11354814,Feature Request,Low,10,Closed,Email
TKT-4961,CUS-50893984,Login Issue,Medium,34,Pending,Email
TKT-9179,CUS-49336060,Subscription Problem,Low,53,Closed,Phone
TKT-7421,CUS-16284771,Bug Report,Low,62,Pending,Email
TKT-5565,CUS-57753748,Bug Report,Low,10,Open,Chat
TKT-6233,CUS-42462379,Bug Report,Low,10,Closed,Email
TKT-8512,CUS-85290144,Subscription Problem,Medium,61,Closed,Email
TKT-4315,CUS-21320138,Login Issue,High,39,Open,Email
TKT-4161,CUS-48620121,Bug Report,Low,24,Closed,Phone
TKT-7999,CUS-54615875,Feature Request,High,14,Closed,Phone
TKT-6638,CUS-94906420,Bug Report,Low,7,Closed,Phone
TKT-2567,CUS-79757519,Subscription Problem,Medium,11,Closed,Email
TKT-4613,CUS-66998488,Bug Report,High,14,Pending,Email
TKT-8089,CUS-85996992,Login Issue,Medium,36,Closed,Phone
TKT-3974,CUS-15974335,Bug Report,Medium,27,Closed,Email
TKT-2719,CUS-96816848,Payment Failure,Low,20,Open,Email
TKT-3635,CUS-15233143,Refund Request,Medium,26,Closed,Chat
TKT-7299,CUS-46000799,Login Issue,Low,7,Closed,Web Portal
TKT-6551,CUS-74865373,Bug Report,High,22,Closed,Chat
TKT-1100,CUS-24135736,Bug Report,Medium,67,Open,Web Portal
TKT-9092,CUS-96940266,Refund Request,Low,46,Closed,Email
TKT-1408,CUS-40169432,Subscription Problem,Low,49,Closed,Email
TKT-6919,CUS-24881293,Payment Failure,Medium,1,Closed,Email
TKT-8485,CUS-29816486,Feature Request,High,48,Open,Email
TKT-3175,CUS-86271066,Login Issue,High,10,Open,Chat
TKT-5864,CUS-65259447,Payment Failure,High,1,Closed,Chat
TKT-8900,CUS-46907363,Login Issue,High,38,Closed,Web Portal
TKT-7933,CUS-11182420,Payment Failure,High,46,Closed,Email
TKT-1134,CUS-24206368,Payment Failure,Low,24,Closed,Email
TKT-4225,CUS-26049773,Login Issue,Medium,46,Open,Email
TKT-7368,CUS-60817879,Feature Request,Medium,67,Closed,Email
TKT-3850,CUS-22168140,Payment Failure,Medium,11,Pending,Phone
TKT-3180,CUS-24533472,Login Issue,Medium,66,Closed,Chat
TKT-4035,CUS-34526590,Refund Request,Critical,21,Open,Email
TKT-8595,CUS-61740244,Login Issue,High,36,Open,Email
TKT-6178,CUS-54844521,Subscription Problem,High,48,Closed,Email
TKT-8986,CUS-65660032,Bug Report,Low,48,Closed,Chat
TKT-1923,CUS-61901065,Subscription Problem,Medium,59,Closed,Web Portal
TKT-9799,CUS-95936408,Refund Request,Low,18,Open,Chat
TKT-4919,CUS-23808168,Subscription Problem,Medium,14,Closed,Email
TKT-5117,CUS-41172527,Bug Report,High,46,Closed,Email
TKT-9271,CUS-80406011,Subscription Problem,High,3,Open,Chat
TKT-3529,CUS-94142654,Subscription Problem,Medium,66,Closed,Chat
TKT-8188,CUS-74837208,Payment Failure,Low,69,Closed,Chat
TKT-3661,CUS-57183261,Bug Report,High,27,Closed,Phone
TKT-4478,CUS-45385208,Subscription Problem,Medium,20,Closed,Chat
TKT-5678,CUS-62334428,Login Issue,Low,58,Closed,Email
TKT-1575,CUS-43986636,Bug Report,Medium,50,Closed,Email
TKT-7731,CUS-32642918,Payment Failure,Low,65,Open,Email
TKT-7588,CUS-14769621,Subscription Problem,High,70,Closed,Chat
TKT-1158,CUS-23796527,Bug Report,Medium,2,Closed,Phone
TKT-8536,CUS-70834235,Login Issue,High,12,Closed,Web Portal
TKT-7514,CUS-80608002,Subscription Problem,High,31,Closed,Email
TKT-8092,CUS-67190011,Bug Report,Medium,41,Closed,Email
TKT-8939,CUS-82769998,Subscription Problem,Low,13,Closed,Web Portal
TKT-4466,CUS-73525530,Subscription Problem,High,32,Closed,Chat
TKT-4949,CUS-23981436,Subscription Problem,High,65,Closed,Chat
TKT-6404,CUS-33762076,Subscription Problem,Medium,5,Open,Email
TKT-1465,CUS-11922236,Subscription Problem,Low,69,Open,Email
TKT-4396,CUS-26905817,Subscription Problem,Medium,45,Closed,Chat
TKT-3841,CUS-44946268,Bug Report,Medium,36,Closed,Email
TKT-4944,CUS-68372952,Refund Request,High,57,Closed,Chat
TKT-4150,CUS-55741805,Bug Report,Low,29,Open,Email
TKT-9970,CUS-55104336,Refund Request,Medium,11,Closed,Chat
TKT-1241,CUS-70023519,Bug Report,Low,43,Closed,Email
TKT-2143,CUS-37445576,Subscription Problem,Low,66,Open,Email
TKT-7716,CUS-16196351,Subscription Problem,Low,13,Closed,Email
TKT-2622,CUS-95316454,Payment Failure,Low,55,Closed,Email
TKT-8100,CUS-86133927,Refund Request,Medium,42,Closed,Web Portal
TKT-4713,CUS-16038931,Payment Failure,Low,61,Closed,Email
TKT-4142,CUS-23904966,Login Issue,Low,59,Closed,Email
TKT-8724,CUS-50010418,Bug Report,Low,45,Open,Phone
TKT-6783,CUS-11742966,Refund Request,High,51,Open,Email
TKT-2774,CUS-37381799,Feature Request,Low,37,Closed,Phone
TKT-5256,CUS-65296754,Subscription Problem,Medium,37,Closed,Chat
TKT-5669,CUS-34925333,Bug Report,Low,36,Pending,Chat
TKT-5529,CUS-10046979,Refund Request,Low,22,Closed,Email
TKT-2725,CUS-77908440,Bug Report,High,5,Closed,Phone
TKT-2369,CUS-10910164,Login Issue,High,65,Closed,Web Portal
TKT-4437,CUS-45949981,Payment Failure,High,51,Closed,Chat
TKT-1266,CUS-29203261,Subscription Problem,Low,6,Open,Chat
TKT-9572,CUS-61042492,Bug Report,High,67,Closed,Email
TKT-8073,CUS-77063937,Payment Failure,Critical,64,Closed,Phone
TKT-4890,CUS-87613010,Refund Request,Medium,45,Closed,Email
TKT-7654,CUS-10761911,Login Issue,Medium,70,Open,Phone
TKT-6870,CUS-60345331,Payment Failure,Low,16,Closed,Email
TKT-2781,CUS-77272973,Bug Report,High,54,Pending,Chat
TKT-8241,CUS-80604034,Refund Request,High,30,Closed,Chat
TKT-2728,CUS-56350713,Subscription Problem,Low,71,Open,Chat
TKT-3852,CUS-28662434,Bug Report,Critical,30,Pending,Chat
TKT-7838,CUS-76953515,Subscription Problem,High,51,Closed,Chat
TKT-1686,CUS-11199192,Refund Request,Low,64,Closed,Web Portal
TKT-8696,CUS-97305989,Bug Report,High,67,Closed,Web Portal
TKT-4630,CUS-21256431,Subscription Problem,Medium,16,Open,Email
TKT-1149,CUS-27611891,Payment Failure,Medium,59,Closed,Phone
TKT-9671,CUS-18119785,Login Issue,Critical,31,Closed,Email
TKT-9647,CUS-23751834,Refund Request,Low,20,Pending,Email
TKT-6721,CUS-67997776,Payment Failure,High,59,Closed,Chat
TKT-9891,CUS-14030979,Payment Failure,Medium,44,Closed,Phone
TKT-9768,CUS-37952744,Login Issue,Low,37,Closed,Email
TKT-2286,CUS-48388196,Bug Report,Critical,20,Open,Email
TKT-3983,CUS-80099175,Bug Report,Critical,19,Closed,Chat
TKT-2196,CUS-97372410,Bug Report,Low,64,Closed,Chat
TKT-4743,CUS-79176627,Login Issue,High,67,Closed,Chat
TKT-3439,CUS-64841952,Login Issue,Low,57,Closed,Email
TKT-2633,CUS-31426165,Login Issue,Low,70,Closed,Web Portal
TKT-7081,CUS-39850859,Refund Request,Low,60,Closed,Chat
TKT-9072,CUS-15212514,Refund Request,Low,37,Open,Phone
TKT-7157,CUS-44441041,Login Issue,Medium,25,Closed,Chat
TKT-4182,CUS-89634765,Payment Failure,High,70,Closed,Email
TKT-4686,CUS-29238426,Login Issue,High,21,Open,Chat
TKT-7755,CUS-30456680,Payment Failure,Medium,70,Open,Web Portal
TKT-8957,CUS-51490590,Subscription Problem,Medium,14,Closed,Chat
TKT-3020,CUS-60730280,Bug Report,High,45,Closed,Chat
TKT-8252,CUS-95314682,Login Issue,Medium,38,Closed,Chat
TKT-6038,CUS-51211588,Refund Request,Medium,10,Open,Email
TKT-4952,CUS-95380940,Bug Report,Medium,51,Closed,Email
TKT-9489,CUS-74494622,Payment Failure,High,70,Open,Web Portal
TKT-5380,CUS-62406114,Subscription Problem,High,49,Closed,Chat
